City,Price,Day,Shared Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
Berlin,336.309245582874,Weekend,False,2,False,1,0,9,87,1,1.77511605049364,0.54576677021089
Berlin,86.9402636253155,Weekend,True,6,False,0,1,7,84,1,4.56646792995661,0.906187323917379
Berlin,293.306534542395,Weekend,False,2,False,0,0,9,89,2,0.83622925199279,0.125779827170121
Berlin,120.828269608301,Weekend,False,2,False,0,1,9,82,1,4.56646581034921,0.906181555079594
Berlin,86.9402636253155,Weekend,False,2,False,0,1,7,80,1,4.56644634194164,0.906184703079272
Berlin,157.754510610452,Weekend,False,2,True,1,0,10,99,1,3.20633969758046,0.770985818422541
Berlin,149.574647097317,Weekend,False,2,True,1,0,10,98,1,6.18977955643371,0.888577043710725
Berlin,174.34794802281,Weekend,False,3,False,0,1,8,100,1,4.56646124864251,0.906186164061891
Berlin,86.9402636253155,Weekend,True,6,False,0,1,7,83,1,4.56646077490804,0.906185448572282
Berlin,101.664017948958,Weekend,True,5,False,0,1,7,67,1,4.00092102738705,0.125146293486001
Berlin,173.880527250631,Weekend,False,2,True,0,0,10,97,1,3.84681926901085,0.330499393149952
Berlin,160.091614471347,Weekend,False,2,True,0,0,10,98,1,2.00376909999389,0.535522092898262
Berlin,186.500888099467,Weekend,False,2,False,1,0,10,94,1,5.45314011707683,0.59754521376961
Berlin,162.428718332243,Weekend,False,3,False,0,0,9,93,1,4.85885356169415,0.719709363461738
Berlin,188.837991960363,Weekend,False,4,False,0,0,10,95,2,4.265369542195,0.456886231979773
Berlin,162.195007946153,Weekend,False,2,False,0,0,10,100,1,5.34681968837416,0.124144000700834
Berlin,126.437318874451,Weekend,False,2,False,0,0,10,100,1,4.93316553644503,0.334268246877631
Berlin,104.234832195943,Weekend,False,2,False,0,0,10,94,1,4.55830113127016,1.2835897539424
Berlin,307.329157707769,Weekend,False,2,False,1,0,7,80,1,3.36594827779565,0.265626324315264
Berlin,308.497709638216,Weekend,False,2,False,0,0,10,100,1,1.99385888778459,0.161125689580464
Berlin,91.8481817331962,Weekend,False,2,False,1,0,8,87,1,3.98803204812954,0.595437403782605
Berlin,115.920351500421,Weekend,False,2,False,0,0,10,93,1,6.48643504215431,0.246121979015017
Berlin,162.195007946153,Weekend,False,2,False,0,0,10,40,1,5.45031145573299,0.170154498241365
Berlin,140.226231653735,Weekend,False,2,False,0,0,10,97,1,3.40664034733918,0.826850866349746
Berlin,649.247452556792,Weekend,False,6,False,0,0,8,85,3,4.74629702966804,0.392515145163985
Berlin,150.743199027765,Weekend,False,2,False,0,0,10,100,0,5.68088914053746,0.574845289677494
Berlin,452.229597083294,Weekend,False,6,True,0,0,10,99,2,13.6740943672858,2.05783786364435
Berlin,214.546134430214,Weekend,False,2,True,1,0,10,97,1,4.00520585893462,0.151181120510894
Berlin,220.155183696363,Weekend,False,4,False,0,1,10,95,2,5.60735156232025,0.375477454705851
Berlin,188.837991960363,Weekend,False,2,False,0,0,9,100,1,5.83530084132514,0.414816834696115
Berlin,289.800878751052,Weekend,False,2,False,0,0,10,100,0,5.18969878415813,0.102195211597525
Berlin,312.938206973918,Weekend,False,4,False,0,0,9,93,2,1.82828790094398,0.601416073921028
Berlin,189.071702346452,Weekend,False,2,False,0,1,9,80,0,1.42907541066465,0.24157752926634
Berlin,1449.00439375526,Weekend,False,6,True,1,0,10,99,3,2.72158282842336,0.286737875478698
Berlin,165.700663737496,Weekend,False,2,False,0,0,10,100,1,3.04603210775621,0.494510347224622
Berlin,191.408806207348,Weekend,False,2,False,1,0,10,100,1,1.08467571417185,0.380102008286546
Berlin,588.716462559596,Weekend,False,5,True,1,0,10,97,2,5.54980859881726,0.571652578238389
Berlin,243.526222305319,Weekend,False,2,False,1,0,10,90,1,1.35988820032127,0.497190195562571
Berlin,187.669440029915,Weekend,False,2,False,0,0,10,90,1,1.85344058250562,0.231759155850995
Berlin,194.680751612602,Weekend,False,2,False,0,1,10,96,1,5.51485694291878,0.377830659995477
Berlin,127.605870804899,Weekend,False,2,False,0,0,9,98,1,5.21385185838609,0.584926477229083
Berlin,484.715340749743,Weekend,False,4,False,0,0,10,100,2,3.51137037544442,0.110307598118499
Berlin,191.175095821258,Weekend,False,3,False,1,0,9,85,1,4.55315587686156,0.244778042764406
Berlin,139.291390109376,Weekend,False,2,False,0,0,10,95,1,2.01861419117062,0.488679201803655
Berlin,254.744320837618,Weekend,False,2,False,0,0,10,100,1,1.65759166229829,0.441678818507136
Berlin,146.068991305974,Weekend,False,3,False,0,0,8,92,1,4.24738213882999,0.855849466153892
Berlin,252.874637748902,Weekend,False,5,False,0,0,9,90,1,6.02634826274399,0.418606864632308
Berlin,156.585958680004,Weekend,False,2,False,0,0,10,99,1,5.10538262263626,0.40693065098972
Berlin,118.257455361316,Weekend,False,2,False,0,0,10,98,1,5.50191654398971,1.10944437488098
Berlin,168.271477984482,Weekend,False,2,False,0,0,10,100,1,3.83606700177508,0.235243839739502
Berlin,220.155183696363,Weekend,False,3,False,0,1,10,95,1,5.54269106617068,0.410459942116971
Berlin,179.48957651678,Weekend,False,2,False,0,0,10,94,1,2.64855973609879,0.534467548872643
Berlin,380.246798167711,Weekend,False,3,True,0,0,9,96,1,5.36868164869849,0.085237041420674
Berlin,220.155183696363,Weekend,False,2,False,1,0,10,100,1,1.42640646080086,0.356242233645843
Berlin,150.743199027765,Weekend,False,2,False,1,0,8,86,0,2.97204245470895,0.103000546457821
Berlin,170.374871459288,Weekend,False,2,True,1,0,10,98,1,4.47751758165829,0.634824239270032
Berlin,116.15406188651,Weekend,False,2,False,0,0,10,98,1,5.31745871329303,0.69073238562042
Berlin,163.363559876601,Weekend,False,2,False,0,0,10,96,1,2.80140744560976,0.181970060605777
Berlin,108.909039917734,Weekend,False,3,False,0,0,9,96,1,6.08478295810252,1.04648076075981
Berlin,104.468542582032,Weekend,False,2,False,0,0,10,98,1,4.48247842262465,0.365210759288543
Berlin,113.816958025615,Weekend,False,2,False,1,0,10,88,1,2.74620880742928,0.324463921795804
Berlin,452.229597083294,Weekend,False,4,False,0,0,10,96,1,4.66716565411831,0.902814763657506
Berlin,482.378236888847,Weekend,False,5,False,0,0,9,94,1,1.4534673403833,0.507435393600316
Berlin,174.114237636721,Weekend,False,2,False,0,0,10,99,1,1.93787588918854,0.12805550805338
Berlin,194.680751612602,Weekend,False,2,False,0,0,10,96,1,5.41176592653317,0.470923643148461
Berlin,163.59727026269,Weekend,False,5,False,0,0,10,96,1,15.8473459783025,2.04361965391216
Berlin,352.668972609143,Weekend,False,2,True,1,0,10,94,1,1.60723065725373,0.338991367506331
Berlin,129.942974665794,Weekend,False,2,False,1,0,9,87,1,5.11029760989113,0.496127204447255
Berlin,289.800878751052,Weekend,False,2,False,0,1,9,92,0,2.57707644614815,0.318992752166296
Berlin,324.623726278396,Weekend,False,2,False,0,1,9,92,0,2.54837341801224,0.167590408155392
Berlin,324.623726278396,Weekend,False,3,False,0,1,9,91,0,2.62116825653253,0.23194655103954
Berlin,347.761054501262,Weekend,False,5,False,0,1,9,88,1,2.59447355330384,0.329179808292486
Berlin,324.623726278396,Weekend,False,3,False,0,1,9,91,0,2.53812080716534,0.257083235469899
Berlin,224.829391418155,Weekend,False,2,False,0,0,10,100,1,2.8439193053965,0.677688914907279
Berlin,118.257455361316,Weekend,False,2,False,0,0,7,87,1,4.31935972598099,0.874730438834282
Berlin,240.020566513976,Weekend,False,2,False,0,0,10,100,1,6.43192405482752,0.659428957140638
Berlin,165.700663737496,Weekend,False,4,False,0,1,9,87,0,2.5484741508033,0.364125450926984
Berlin,122.931663083107,Weekend,False,3,True,0,0,10,97,1,14.7825977496117,6.5994493954104
Berlin,149.808357483407,Weekend,False,2,False,1,0,9,87,1,6.05069055921786,0.21688394756167
Berlin,359.44657380574,Weekend,False,4,False,0,0,9,83,3,5.27025997886394,0.202729015075863
Berlin,115.920351500421,Weekend,False,2,False,1,0,9,98,1,4.32376901790102,0.264772137729674
Berlin,280.452463307469,Weekend,False,5,False,1,0,9,84,1,5.0573616879811,0.240113012247363
Berlin,132.0463681406,Weekend,False,2,True,0,0,10,100,1,6.16431604198528,1.06174286824555
Berlin,182.995232308124,Weekend,False,4,True,1,0,9,98,1,6.16851300854646,0.992536922097562
Berlin,426.755164999533,Weekend,False,2,False,0,0,10,95,1,0.764881478133635,0.11677877899
Berlin,194.680751612602,Weekend,False,2,False,0,0,9,100,1,3.93033128167246,1.01616700078184
Berlin,394.269421333084,Weekend,False,2,False,1,0,10,100,1,1.12538265464343,0.357048329333171
Berlin,408.058334112368,Weekend,False,2,False,0,1,10,97,0,2.03173380540454,0.45266500374401
Berlin,162.428718332243,Weekend,False,2,True,0,0,10,99,1,5.02297633685412,0.480004178734434
Berlin,125.035056557913,Weekend,False,3,True,0,0,10,99,1,6.79563775678437,0.499920069640651
Berlin,266.663550528185,Weekend,False,2,False,0,0,10,95,0,3.32630231544594,0.523546972560347
Berlin,358.044311489203,Weekend,False,3,True,0,0,9,93,1,3.10783988472724,0.131214041560573
Berlin,116.15406188651,Weekend,False,2,False,0,0,10,93,1,4.79410138207759,1.04594178533964
Berlin,195.849303543049,Weekend,False,3,False,1,0,10,100,1,6.82708906683737,0.66988154203695
Berlin,622.604468542582,Weekend,False,4,False,1,0,10,100,1,1.82473643795223,0.194846098136
Berlin,334.906983266336,Weekend,False,2,False,1,0,10,98,1,1.82471587263085,0.194861867805986
Berlin,307.329157707769,Weekend,False,2,False,1,0,10,93,1,1.82468551118147,0.194893956223142
Berlin,294.475086472843,Weekend,False,2,False,1,0,8,100,1,1.84546703657304,0.247684232029148
Berlin,99.5606244741516,Weekend,False,2,False,0,0,10,100,1,5.33652523048255,0.135666704484486
Berlin,534.495652986819,Weekend,False,5,False,0,0,10,97,2,1.57095504380505,0.440653581681972
Berlin,267.832102458633,Weekend,False,2,False,0,0,10,99,1,2.09667931050078,0.326680099002849
Berlin,844.161914555483,Weekend,False,2,False,0,1,10,100,1,1.20229056352154,0.0834396661043364
Berlin,166.869215667944,Weekend,False,2,False,0,0,10,96,1,2.6102536918231,0.150719684670303
Berlin,226.231653734692,Weekend,False,2,False,0,0,9,94,1,5.15000797390992,0.45044396788241
Berlin,556.464429279237,Weekend,False,6,False,0,0,10,100,3,1.68086221771498,0.416283549477364
Berlin,475.366925306161,Weekend,False,4,False,0,1,10,100,0,2.16893685826743,0.368146370502426
Berlin,686.407403945031,Weekend,False,2,False,0,1,10,100,1,1.25399149675761,0.0567549294397339
Berlin,635.224829391418,Weekend,False,2,False,0,1,10,90,1,1.36526730136723,0.130213572391226
Berlin,140.226231653735,Weekend,True,3,False,1,0,9,92,1,5.1119174548514,0.169400506243323
Berlin,505.515565111714,Weekend,False,2,False,0,1,10,100,1,2.07076964057067,0.473018933425589
Berlin,519.304477890997,Weekend,False,2,False,0,1,10,80,1,2.03575411415083,0.436026416498412
Berlin,498.504253529027,Weekend,False,4,False,1,0,4,60,1,1.37112295182188,0.326016011261949
Berlin,765.167804057212,Weekend,False,3,False,0,0,10,100,2,2.02962430775005,0.506664248576068
Berlin,527.484341404132,Weekend,False,6,False,0,0,10,100,1,0.958687956846105,0.31443971554818
Berlin,202.860615125736,Weekend,False,2,False,0,0,10,100,1,1.74907947478007,0.31893651597565
Berlin,125.035056557913,Weekend,False,2,False,0,0,8,90,1,2.80248396858861,0.806568827164071
Berlin,154.015144433019,Weekend,False,2,False,0,0,9,97,1,1.09723206561326,0.0843801483559011
Berlin,507.852668972609,Weekend,False,2,True,0,0,10,100,1,0.448087812389092,0.237352132098829
Berlin,542.675516499953,Weekend,False,4,True,0,1,10,100,1,1.14018849745316,0.147516918549262
Berlin,116.15406188651,Weekend,False,3,False,0,0,8,73,1,3.48946703328824,0.155033542939444
Berlin,2318.87445078059,Weekend,False,3,False,0,0,9,97,0,4.87227176397701,0.213839527063242
Berlin,136.720575862391,Weekend,False,2,True,1,0,9,95,1,4.90477181829065,1.63855507144265
Berlin,226.231653734692,Weekend,False,2,False,0,0,10,98,1,5.19603613097146,0.431651194445465
Berlin,252.640927362812,Weekend,False,2,False,1,0,10,60,1,5.36480960387196,0.438996210494546
Berlin,519.304477890997,Weekend,False,2,False,0,0,10,100,2,1.64262102629334,0.398281836971624
Berlin,129.709264279705,Weekend,False,2,False,0,0,7,84,1,2.70558278626762,0.795651676653089
Berlin,336.309245582874,Weekend,False,4,False,0,0,10,100,2,4.81371721712235,0.74252434933537
Berlin,382.583902028606,Weekend,False,2,True,0,1,10,100,1,2.21335053359755,0.286474178516982
Berlin,150.743199027765,Weekend,False,2,False,0,0,10,94,1,5.25674000085675,0.380592232008769
Berlin,352.668972609143,Weekend,False,2,True,0,1,10,100,1,2.00250518679624,0.282310786658908
Berlin,130.877816210152,Weekend,False,2,False,0,0,9,94,1,4.55498520306409,0.461478987359804
Berlin,276.011965971768,Weekend,False,4,True,0,1,10,100,1,3.18490946562467,0.364564338481121
Berlin,129.942974665794,Weekend,False,2,False,0,0,9,100,1,5.02692212858549,0.19309789456628
Berlin,231.840703000841,Weekend,False,4,True,0,0,9,100,1,6.1081837897915,1.02437027342941
Berlin,452.229597083294,Weekend,False,6,False,1,0,9,100,2,0.814615099388074,0.167964312110005
Berlin,156.585958680004,Weekend,False,2,True,0,0,10,96,1,6.55257542456586,0.0644025994719773
Berlin,132.0463681406,Weekend,False,2,False,0,0,8,89,1,2.8024856001656,0.806568434405316
Berlin,174.114237636721,Weekend,False,2,False,0,0,8,84,1,4.46532632122389,0.282127754903051
Berlin,131.111526596242,Weekend,False,2,True,1,0,10,100,1,12.9767066107393,4.74368613790017
Berlin,187.903150416004,Weekend,False,4,False,1,0,10,96,1,5.89831627306585,0.652768603077299
Berlin,172.711975320183,Weekend,False,2,False,1,0,10,100,1,0.510845747654075,0.297440447587419
Berlin,243.526222305319,Weekend,False,2,True,1,0,10,90,1,5.31653188520848,0.900846480141428
Berlin,461.344302140787,Weekend,False,3,False,0,1,10,80,1,4.95116367874164,0.154623368994591
Berlin,318.780966626157,Weekend,False,4,False,0,1,10,87,1,1.19039503819273,0.0939136082384453
Berlin,150.743199027765,Weekend,False,2,False,1,0,10,100,0,3.07784723806569,0.207221380985531
Berlin,486.818734224549,Weekend,False,4,False,0,0,10,97,1,1.35297253503173,0.556445156973855
Berlin,173.880527250631,Weekend,False,3,False,0,0,10,80,1,4.15668651930922,0.173835046474477
Berlin,278.115359446574,Weekend,False,3,False,0,0,9,96,2,4.66570616062557,1.21891231993663
Berlin,83.4346078339721,Weekend,False,2,False,0,0,10,100,1,5.4136680351615,0.397709111330889
Berlin,197.017855473497,Weekend,False,2,False,0,0,10,100,1,3.98606379442685,1.00599623980547
Berlin,295.643638403291,Weekend,False,2,False,0,0,10,90,0,15.4229384098107,6.26426560760818
Berlin,146.068991305974,Weekend,False,2,False,0,0,9,96,1,6.14444326660607,0.880779131779351
Berlin,326.960830139291,Weekend,False,2,False,0,0,10,100,1,5.54958789325508,0.492228654772774
Berlin,336.309245582874,Weekend,False,3,False,0,0,9,88,1,3.78770793167612,0.66718865695951
Berlin,220.155183696363,Weekend,False,2,False,0,0,10,100,0,5.27982686072164,0.25231027978461
Berlin,430.027110404786,Weekend,False,4,False,0,0,10,90,2,2.90383090797803,0.402422172795519
Berlin,164.532111807049,Weekend,False,3,False,1,0,10,100,1,5.16815866606558,0.332701468812494
Berlin,250.537533888006,Weekend,False,3,False,0,1,10,94,1,2.60855890792297,0.0927213048183169
Berlin,220.155183696363,Weekend,False,2,False,0,0,9,90,0,5.94663004998258,0.494002074555207
Berlin,370.898382724128,Weekend,False,4,False,1,0,8,83,0,4.77206490443555,0.430156913081354
Berlin,2316.30363653361,Weekend,False,4,False,0,0,10,80,1,4.01413696638699,0.603881690373473
Berlin,143.731887445078,Weekend,False,2,False,0,0,10,100,1,5.64205372190573,0.560058081128392
Berlin,81.3312143591661,Weekend,False,2,False,0,0,7,90,1,5.24628084658237,0.248513757137615
Berlin,347.761054501262,Weekend,False,3,False,1,0,10,100,1,1.34440256880337,0.137889022936556
Berlin,82.2660559035244,Weekend,True,6,False,0,1,8,60,1,4.56942680965538,0.907440514918733
Berlin,457.838646349444,Weekend,False,6,False,0,1,10,100,1,5.43143814851333,0.39634872970136
Berlin,155.417406749556,Weekend,False,2,False,1,0,10,100,1,1.84167759607916,0.5775472019075
Berlin,492.895204262877,Weekend,False,6,False,1,0,10,94,3,5.36665338221448,0.33610964378382
Berlin,500.841357389922,Weekend,False,2,False,0,0,10,95,0,1.30926564508365,0.142924161912131
Berlin,399.878470599233,Weekend,False,4,False,1,0,10,96,1,0.416002649243769,0.0816830981714091
Berlin,301.720108441619,Weekend,False,2,False,0,0,9,100,1,5.75902940769419,0.368094228530441
Berlin,117.088903430868,Weekend,False,2,False,0,0,8,91,1,6.22325493366112,0.377138830934909
Berlin,156.585958680004,Weekend,False,2,False,0,0,7,80,1,4.6549743857356,0.331233935536511
Berlin,202.860615125736,Weekend,False,3,False,1,0,9,100,0,0.818407318237078,0.292618502250152
Berlin,473.029821445265,Weekend,False,2,False,1,0,10,100,1,1.70504205040762,0.45086336540953
Berlin,620.267364681686,Weekend,False,5,False,0,0,10,100,1,5.14870132551082,0.503910331649042
Berlin,226.231653734692,Weekend,False,2,False,0,1,9,92,1,0.536807205516428,0.211047723887241
Berlin,240.020566513976,Weekend,False,4,False,0,1,8,83,1,0.53680589246702,0.211057500128299
Berlin,449.892493222399,Weekend,False,4,False,1,0,10,100,2,2.94133457847709,0.186268863292109
Berlin,579.835467888193,Weekend,False,6,False,0,0,10,100,2,4.79384428594648,0.371845414200767
Berlin,324.390015892306,Weekend,False,3,False,0,0,10,100,0,0.756134700037365,0.110471937870801
Berlin,118.257455361316,Weekend,False,2,False,0,0,10,93,1,6.66862886383622,0.748578536791195
Berlin,122.931663083107,Weekend,False,2,False,0,0,10,100,1,5.96056881012993,0.859482188395773
Berlin,319.949518556605,Weekend,False,4,False,1,0,10,100,3,6.03227978041702,0.641655348148483
Berlin,93.9515752080022,Weekend,False,2,False,1,0,8,90,1,4.01277500936885,0.524584644772935
Berlin,122.931663083107,Weekend,False,3,False,0,0,10,100,1,4.13768188529743,0.987978665178064
Berlin,213.377582499766,Weekend,False,3,False,1,0,9,100,1,5.25806099271431,0.339502120808231
Berlin,186.500888099467,Weekend,False,2,False,0,0,10,100,1,2.8067398172207,0.186418434527923
Berlin,333.504720949799,Weekend,False,2,False,1,0,8,90,1,0.925452386926291,0.337806227008049
Berlin,163.59727026269,Weekend,False,3,False,1,0,9,87,1,6.05740790008666,0.380405929264251
Berlin,133.214920071048,Weekend,False,3,False,0,0,10,93,1,6.5053022218354,0.92301433252443
Berlin,113.816958025615,Weekend,False,2,False,0,0,10,100,1,5.65064739265456,0.271388584381565
Berlin,498.504253529027,Weekend,False,4,False,0,0,10,100,2,5.07615337486791,0.226627211947843
Berlin,780.125268766944,Weekend,False,2,True,0,1,10,100,1,2.09518952513152,0.0600333474437405
Berlin,260.820790875947,Weekend,False,3,False,0,0,10,100,1,2.77644671064178,0.632256724214984
Berlin,150.743199027765,Weekend,False,2,False,0,0,8,80,1,0.409946169754648,0.101917922566493
Berlin,186.500888099467,Weekend,False,2,False,1,0,10,100,1,0.687026245059537,0.129281339994376
Berlin,124.100215013555,Weekend,False,3,False,0,0,10,80,1,5.673589977446,0.576029367616548
Berlin,162.428718332243,Weekend,False,2,False,1,0,10,100,1,4.09213175354503,0.96398325984477
Berlin,256.380293540245,Weekend,False,4,False,0,0,10,100,2,4.32682354945881,1.02988543563946
Berlin,266.429840142096,Weekend,False,4,False,1,0,9,89,1,5.71596569598467,0.126268858519604
Berlin,134.617182387585,Weekend,False,2,False,1,0,10,91,1,6.45518728454201,1.13779455165294
Berlin,167.102926054034,Weekend,False,2,False,1,0,9,94,1,5.39691804273268,0.484009395029889
Berlin,438.206973917921,Weekend,False,5,False,0,0,10,94,1,2.0335736183718,0.0340154782777239
Berlin,504.580723567355,Weekend,False,2,False,0,0,10,97,1,1.61933421587565,0.341904495144116
Berlin,388.660372066935,Weekend,False,2,False,0,0,9,100,1,1.83730669603648,0.20738441379824
Berlin,154.015144433019,Weekend,False,2,False,0,0,10,96,1,5.12531202274961,0.251112661319709
Berlin,175.049079181079,Weekend,False,2,True,0,0,10,96,1,4.83023536924634,0.342709270449256
Berlin,182.995232308124,Weekend,False,2,True,0,0,10,97,1,2.29939356281329,0.413904853768064
Berlin,139.291390109376,Weekend,False,2,False,0,0,9,87,1,0.616724909670874,0.185896019307152
Berlin,146.068991305974,Weekend,False,2,False,0,0,9,93,1,5.12991586245876,0.0722643292115261
Berlin,173.880527250631,Weekend,False,4,False,1,0,9,94,1,6.14124993117317,0.236998205150125
Berlin,191.408806207348,Weekend,False,4,False,0,0,9,93,1,1.16458774463478,0.181720238871954
Berlin,142.79704590072,Weekend,False,2,True,0,0,10,99,1,1.88844705752961,0.201664325065076
Berlin,115.920351500421,Weekend,False,2,False,0,0,9,93,1,2.03314236915484,0.270591043828057
Berlin,368.561278863233,Weekend,False,2,True,1,0,10,96,1,0.680200040700859,0.25030032575541
Berlin,236.514910722633,Weekend,False,2,False,1,0,8,86,1,2.73346886057426,0.68694264941511
Berlin,658.595868000374,Weekend,False,6,True,0,0,10,98,2,1.10990721717306,0.349511917422465
Berlin,405.721230251472,Weekend,False,4,False,1,0,9,97,2,6.28770152197907,0.260900612963805
Berlin,128.540712349257,Weekend,False,2,False,1,0,9,93,1,6.39799470979588,0.447748191040034
Berlin,730.578666915958,Weekend,False,6,False,1,0,9,93,0,3.70383266428838,0.312997538350836
Berlin,104.234832195943,Weekend,False,2,False,0,0,9,89,1,6.49227883656284,0.254569977462984
Berlin,185.566046555109,Weekend,False,2,False,0,0,10,96,1,6.32040012807249,1.1356807560548
Berlin,252.874637748902,Weekend,False,3,True,0,0,10,95,0,4.77862664662394,0.433928203929214
Berlin,292.137982611947,Weekend,False,2,False,0,0,8,89,1,1.28445695094446,0.372466134526578
Berlin,129.942974665794,Weekend,False,2,True,0,0,10,97,1,6.0350668863449,0.945286793543858
Berlin,108.909039917734,Weekend,False,3,False,0,0,8,94,1,14.8188718120334,1.9072614719662
Berlin,440.544077778817,Weekend,False,4,False,0,0,7,81,1,1.2677014056977,0.402990144857721
Berlin,190.006543890811,Weekend,False,4,False,0,0,9,94,1,5.93074663271362,0.415542931571331
Berlin,353.370103767411,Weekend,False,3,True,0,0,10,97,1,2.21195945618645,0.345036513903507
Berlin,317.612414695709,Weekend,False,3,True,0,0,10,98,1,2.94079464575111,0.797484226940377
Berlin,257.081424698514,Weekend,False,2,True,0,0,10,98,1,2.00518660767701,0.18373869131397
Berlin,128.540712349257,Weekend,False,2,True,0,0,9,97,1,6.08261650578422,1.00846684489012
Berlin,475.366925306161,Weekend,False,4,False,0,0,10,100,2,4.28288938085624,0.273769052032849
Berlin,224.829391418155,Weekend,False,3,True,0,0,10,94,1,1.46927987116609,0.552175188543181
Berlin,190.006543890811,Weekend,False,2,False,0,0,9,91,1,0.845596928686194,0.197179753271133
Berlin,250.537533888006,Weekend,False,2,False,0,1,8,75,1,3.14592534868039,0.385534562782042
Berlin,179.72328690287,Weekend,False,2,False,0,0,10,94,1,6.02162676031406,0.711067664418366
Berlin,237.68346265308,Weekend,False,2,True,0,1,10,99,1,5.21561500052098,0.182488682662978
Berlin,245.162195007946,Weekend,False,2,True,0,1,10,99,1,5.27677830826047,0.273020976286989
Berlin,247.499298868842,Weekend,False,2,True,0,1,10,99,1,5.27681184362484,0.273055920748953
Berlin,271.805179022156,Weekend,False,3,True,0,1,10,99,1,5.27680153033339,0.273044810736333
Berlin,243.759932691409,Weekend,False,2,True,0,1,10,99,1,5.27680370998558,0.273044396541751
Berlin,127.605870804899,Weekend,False,2,False,0,0,10,94,1,6.08337258695073,0.975700468691316
Berlin,128.540712349257,Weekend,False,2,True,0,0,9,93,1,5.61772636377035,0.97828231387976
Berlin,1507.19827989156,Weekend,False,2,False,0,0,10,97,1,4.06632180404461,0.55765594887477
Berlin,126.437318874451,Weekend,False,2,True,1,0,9,98,1,6.10336335864066,0.341563522878807
Berlin,168.271477984482,Weekend,False,3,False,0,0,10,100,1,4.56704123801158,1.03917973632901
Berlin,136.954286248481,Weekend,False,3,True,0,0,10,97,1,5.78858759757017,0.534233657890853
Berlin,278.349069832663,Weekend,False,2,True,1,0,10,96,1,6.13021526030865,0.575333006330408
Berlin,102.131438721137,Weekend,False,2,False,0,0,9,92,1,14.8923189124966,6.29179173168934
Berlin,463.681406001683,Weekend,False,4,True,1,0,10,97,1,3.53629575574804,0.935137752792655
Berlin,5856.08114424605,Weekend,False,6,True,0,1,10,100,3,1.19239015492293,0.463978649052751
Berlin,486.818734224549,Weekend,False,4,False,0,0,9,93,2,3.09226024282188,0.524318929998393
Berlin,227.16649527905,Weekend,False,3,True,1,0,10,98,1,3.01290546959045,0.159653774462556
Berlin,220.388894082453,Weekend,False,2,False,1,0,10,97,1,3.14189761632112,0.595659861352553
Berlin,399.878470599233,Weekend,False,4,False,1,0,7,86,2,1.72602527838169,0.85556068222812
Berlin,329.297934000187,Weekend,False,4,True,1,0,9,96,1,2.71375744878344,0.869880096559777
Berlin,264.793867439469,Weekend,False,5,False,0,1,10,93,1,1.7777530329678,0.85353072098107
Berlin,264.793867439469,Weekend,False,5,False,0,1,9,90,1,1.65042114004297,0.880590090750849
Berlin,239.085724969618,Weekend,False,4,False,0,1,9,90,1,1.64753922509711,0.952845075957319
Berlin,253.80947929326,Weekend,False,4,False,0,1,9,94,1,1.62236245580625,0.839037469660782
Berlin,95.12012713845,Weekend,False,2,False,1,0,10,95,1,12.0769029073031,0.0906661433701601
Berlin,102.131438721137,Weekend,False,2,False,0,0,10,97,1,10.831115371313,1.48861431518874
Berlin,290.034589137141,Weekend,False,2,False,0,0,9,90,1,2.87372979810699,0.119442102601992
Berlin,156.585958680004,Weekend,False,2,False,0,0,10,98,1,2.71515964323244,0.318709065962874
Berlin,148.406095166869,Weekend,False,2,False,0,0,10,96,1,12.8117793792896,3.69396906695333
Berlin,136.720575862391,Weekend,False,2,False,0,0,9,92,1,2.33453978083343,0.456270120701926
Berlin,118.257455361316,Weekend,False,2,False,1,0,10,100,1,8.68369760082203,0.466361202108506
Berlin,171.777133775825,Weekend,False,2,False,1,0,9,93,1,2.25715509146567,0.644799581472686
Berlin,185.566046555109,Weekend,False,2,False,0,0,10,98,1,2.56486931187026,0.369950630148019
Berlin,127.605870804899,Weekend,False,2,False,1,0,10,96,1,1.70464115129124,0.908306360221232
Berlin,397.541366738338,Weekend,False,6,False,0,1,10,97,2,3.10037987295705,0.309807791568498
Berlin,111.24614377863,Weekend,False,2,False,0,0,10,95,1,4.47660606575111,0.355894196534729
Berlin,150.509488641675,Weekend,False,2,True,0,0,9,98,1,5.09786019255707,0.812098598648452
Berlin,150.743199027765,Weekend,False,2,True,0,0,9,95,1,1.7316055750795,0.861845259175232
Berlin,206.599981303169,Weekend,False,4,False,1,0,10,90,1,12.4819893840089,3.14257019820722
Berlin,178.554734972422,Weekend,False,3,True,1,0,10,97,1,11.3968014332706,0.809608177639903
Berlin,178.554734972422,Weekend,False,2,True,1,0,9,96,1,11.3457448183142,0.798128198539118
Berlin,389.595213611293,Weekend,False,2,False,0,0,9,100,1,1.81006016056793,0.564246134270073
Berlin,191.175095821258,Weekend,False,2,False,0,0,10,96,1,2.95659118297394,0.562840917810528
Berlin,191.408806207348,Weekend,False,4,False,0,0,9,89,2,7.08864102727473,2.30041454095367
Berlin,171.777133775825,Weekend,False,2,True,0,0,10,99,1,6.79486171889081,0.271051661710652
